,Country,Indicator,Unit,Measure,year,Value
580,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Baltic Sea,2018,26.16189189189189
581,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Baltic Sea,2019,69.91594594594594
582,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Baltic Sea,2020,170.37833333333333
583,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Baltic Sea,2021,61.85378378378379
584,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Baltic Sea,2022,132.61333333333334
585,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bay Bengal,2016,99.2890909090909
586,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bay Bengal,2017,55.85027027027027
587,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bay Bengal,2018,44.95567567567568
588,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bay Bengal,2019,43.64756756756757
589,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bay Bengal,2020,81.955
590,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bay Bengal,2021,126.42054054054056
591,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bay Bengal,2022,101.90903225806451
592,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bering Sea,2016,57.35757575757576
593,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bering Sea,2017,39.678378378378376
594,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bering Sea,2018,44.68648648648649
595,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bering Sea,2019,35.28108108108108
596,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bering Sea,2020,39.349999999999994
597,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bering Sea,2021,21.83783783783784
598,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Bering Sea,2022,34.70322580645161
599,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Caribbean Sea,2016,71.84515151515151
600,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Caribbean Sea,2017,44.97864864864865
601,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Caribbean Sea,2018,55.10567567567568
602,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Caribbean Sea,2019,82.41378378378378
603,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Caribbean Sea,2020,79.06055555555557
604,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Caribbean Sea,2021,70.00837837837838
605,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Caribbean Sea,2022,89.77516129032259
606,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Gulf Mexico,2016,96.60848484848485
607,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Gulf Mexico,2017,79.10054054054054
608,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Gulf Mexico,2018,73.43837837837837
609,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Gulf Mexico,2019,101.99243243243242
610,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Gulf Mexico,2020,104.685
611,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Gulf Mexico,2021,92.71405405405406
612,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Gulf Mexico,2022,116.15354838709678
613,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indian Ocean,2016,46.60333333333334
614,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indian Ocean,2017,52.77540540540541
615,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indian Ocean,2018,54.24567567567567
616,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indian Ocean,2019,64.25108108108108
617,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indian Ocean,2020,67.03388888888888
618,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indian Ocean,2021,66.00783783783784
619,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indian Ocean,2022,75.53875
620,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indonesian,2016,42.580000000000005
621,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indonesian,2017,72.35297297297298
622,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indonesian,2018,56.40162162162162
623,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indonesian,2019,5.820540540540541
624,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indonesian,2020,67.23555555555555
625,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indonesian,2021,131.95027027027027
626,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Indonesian,2022,152.04774193548388
627,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Mediterranean,2016,45.45727272727272
628,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Mediterranean,2017,33.508378378378374
629,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Mediterranean,2018,60.838108108108116
630,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Mediterranean,2019,46.381351351351356
631,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Mediterranean,2020,61.532777777777774
632,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Mediterranean,2021,56.811081081081085
633,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Mediterranean,2022,46.84666666666667
634,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Nino,2016,42.16
635,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Nino,2017,45.87891891891892
636,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Nino,2018,70.57621621621622
637,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Nino,2019,64.93027027027027
638,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Nino,2020,66.9738888888889
639,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Nino,2021,73.60594594594595
640,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Nino,2022,76.6225
641,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Atlantic,2016,49.61515151515152
642,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Atlantic,2017,55.4054054054054
643,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Atlantic,2018,62.13513513513514
644,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Atlantic,2019,66.72162162162162
645,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Atlantic,2020,69.19166666666666
646,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Atlantic,2021,73.66486486486487
647,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Atlantic,2022,77.06129032258065
648,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Pacific,2016,59.19060606060606
649,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Pacific,2017,38.60297297297297
650,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Pacific,2018,59.8354054054054
651,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Pacific,2019,64.74891891891892
652,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Pacific,2020,76.60222222222222
653,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Pacific,2021,84.81648648648648
654,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Pacific,2022,79.25258064516129
655,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Sea,2016,65.43939393939394
656,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Sea,2017,78.8027027027027
657,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Sea,2018,48.88918918918919
658,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Sea,2019,67.94054054054054
659,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Sea,2020,87.56944444444444
660,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Sea,2021,70.11891891891892
661,World,Change in mean sea level: Sea level: Jason.3,Millimeters,North Sea,2022,110.82333333333334
662,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Pacific Ocean,2016,54.14969696969697
663,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Pacific Ocean,2017,51.93405405405405
664,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Pacific Ocean,2018,57.31243243243243
665,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Pacific Ocean,2019,62.30162162162162
666,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Pacific Ocean,2020,63.14111111111111
667,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Pacific Ocean,2021,67.96378378378378
668,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Pacific Ocean,2022,67.24875
669,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Persian Gulf,2016,67.25484848484848
670,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Persian Gulf,2017,57.537567567567564
671,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Persian Gulf,2018,51.14837837837838
672,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Persian Gulf,2019,102.02675675675675
673,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Persian Gulf,2020,119.93857142857144
674,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Persian Gulf,2021,132.51054054054055
675,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Persian Gulf,2022,97.47
676,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Japan,2016,81.45757575757575
677,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Japan,2017,55.74864864864865
678,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Japan,2018,32.64324324324325
679,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Japan,2019,59.75135135135135
680,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Japan,2020,69.39722222222223
681,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Japan,2021,83.64054054054054
682,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Japan,2022,83.8258064516129
683,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Okhotsk,2016,52.50878787878788
684,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Okhotsk,2017,47.427297297297294
685,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Okhotsk,2018,38.392162162162165
686,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Okhotsk,2019,37.84081081081081
687,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Okhotsk,2020,43.58
688,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Okhotsk,2021,42.22459459459459
689,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Sea Okhotsk,2022,50.51387096774194
690,World,Change in mean sea level: Sea level: Jason.3,Millimeters,South China,2016,38.03030303030303
691,World,Change in mean sea level: Sea level: Jason.3,Millimeters,South China,2017,70.7054054054054
692,World,Change in mean sea level: Sea level: Jason.3,Millimeters,South China,2018,47.483783783783785
693,World,Change in mean sea level: Sea level: Jason.3,Millimeters,South China,2019,53.97837837837838
694,World,Change in mean sea level: Sea level: Jason.3,Millimeters,South China,2020,72.95555555555556
695,World,Change in mean sea level: Sea level: Jason.3,Millimeters,South China,2021,87.04054054054055
696,World,Change in mean sea level: Sea level: Jason.3,Millimeters,South China,2022,108.890625
697,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Southern Ocean,2016,52.486969696969695
698,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Southern Ocean,2017,59.82783783783784
699,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Southern Ocean,2018,60.44405405405405
700,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Southern Ocean,2019,65.95486486486486
701,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Southern Ocean,2020,66.47333333333333
702,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Southern Ocean,2021,72.22513513513513
703,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Southern Ocean,2022,75.755625
704,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Tropics,2016,54.46363636363636
705,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Tropics,2017,55.88378378378378
706,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Tropics,2018,57.394594594594594
707,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Tropics,2019,64.71621621621621
708,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Tropics,2020,67.09166666666667
709,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Tropics,2021,72.52702702702703
710,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Tropics,2022,73.203125
711,World,Change in mean sea level: Sea level: Jason.3,Millimeters,World,2016,53.14060606060606
712,World,Change in mean sea level: Sea level: Jason.3,Millimeters,World,2017,54.46648648648649
713,World,Change in mean sea level: Sea level: Jason.3,Millimeters,World,2018,57.677297297297294
714,World,Change in mean sea level: Sea level: Jason.3,Millimeters,World,2019,63.869189189189186
715,World,Change in mean sea level: Sea level: Jason.3,Millimeters,World,2020,66.62166666666667
716,World,Change in mean sea level: Sea level: Jason.3,Millimeters,World,2021,71.82324324324324
717,World,Change in mean sea level: Sea level: Jason.3,Millimeters,World,2022,72.808125
718,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Yellow Sea,2016,67.41333333333333
719,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Yellow Sea,2017,42.123243243243245
720,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Yellow Sea,2018,35.696216216216214
721,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Yellow Sea,2019,54.961081081081076
722,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Yellow Sea,2020,68.57444444444444
723,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Yellow Sea,2021,70.02864864864864
724,World,Change in mean sea level: Sea level: Jason.3,Millimeters,Yellow Sea,2022,74.06387096774193
725,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1992,-21.36
726,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1993,-47.66882352941177
727,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1994,-23.842352941176472
728,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1995,-19.478749999999998
729,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1996,2.120303030303031
730,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1997,7.714242424242425
731,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1998,7.617272727272727
732,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,1999,6.529393939393939
733,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,2000,14.704705882352942
734,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,2001,24.047142857142855
735,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,2002,22.681666666666665
736,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,2003,7.125135135135136
737,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,2004,11.747142857142858
738,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,2005,-16.20655172413793
739,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1992,-6.49
740,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1993,-7.192941176470589
741,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1994,-41.48705882352941
742,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1995,4.444375
743,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1996,19.26909090909091
744,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1997,-75.76424242424241
745,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1998,-7.667272727272729
746,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,1999,11.914545454545454
747,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,2000,25.53058823529412
748,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,2001,28.06
749,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,2002,-12.07888888888889
750,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,2003,6.7572222222222225
751,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,2004,-2.3841176470588246
752,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,2005,-10.36758620689655
753,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1992,-5.16
754,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1993,-0.2452941176470586
755,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1994,-2.5923529411764705
756,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1995,2.5650000000000004
757,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1996,-5.005454545454544
758,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1997,10.106666666666666
759,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1998,5.87939393939394
760,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,1999,-27.850909090909088
761,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,2000,-22.786470588235293
762,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,2001,-24.040555555555553
763,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,2002,-7.237142857142857
764,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,2003,11.399459459459461
765,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,2004,-3.454285714285714
766,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,2005,24.37103448275862
767,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1992,-12.86
768,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1993,-16.865882352941178
769,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1994,-15.09529411764706
770,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1995,-8.558387096774194
771,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1996,-7.539411764705883
772,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1997,-7.300909090909091
773,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1998,-1.219090909090909
774,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,1999,-1.782727272727273
775,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,2000,-1.9864705882352942
776,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,2001,1.8014285714285714
777,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,2002,6.234444444444445
778,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,2003,19.111621621621623
779,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,2004,16.058571428571426
780,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,2005,13.717586206896552
781,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1992,212.45
782,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1993,-36.21470588235294
783,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1994,-17.047058823529415
784,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1995,23.325000000000003
785,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1996,-107.17727272727272
786,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1997,5.36818181818182
787,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1998,31.698484848484853
788,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,1999,-3.534848484848486
789,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,2000,28.517647058823535
790,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,2001,0.652777777777775
791,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,2002,-6.27
792,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,2003,-0.6337837837837835
793,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,2004,35.83
794,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,2005,38.28793103448275
795,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1992,7.47
796,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1993,-4.777058823529412
797,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1994,-16.74764705882353
798,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1995,2.1325
799,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1996,5.818484848484848
800,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1997,-20.993636363636362
801,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1998,-9.466363636363637
802,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,1999,-4.463333333333334
803,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,2000,8.861176470588235
804,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,2001,0.16999999999999982
805,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,2002,-7.589999999999999
806,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,2003,2.2618918918918918
807,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,2004,0.9099999999999999
808,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,2005,16.280344827586205
809,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1992,-18.1
810,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1993,-5.9941176470588236
811,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1994,-10.788235294117646
812,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1995,16.633870967741935
813,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1996,38.358823529411765
814,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1997,54.50757575757576
815,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1998,12.165151515151514
816,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,1999,-22.08030303030303
817,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,2000,-32.497058823529414
818,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,2001,-42.952777777777776
819,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,2002,-21.158571428571427
820,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,2003,3.4608108108108113
821,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,2004,-7.361428571428571
822,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,2005,-9.632758620689655
823,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1992,-8.03
824,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1993,-10.647647058823528
825,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1994,6.167058823529412
826,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1995,-4.201874999999999
827,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1996,-17.504242424242424
828,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1997,-3.2103030303030304
829,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1998,-1.4224242424242424
830,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,1999,-8.125454545454545
831,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,2000,-22.39470588235294
832,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,2001,8.585714285714285
833,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,2002,20.37
834,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,2003,46.25243243243243
835,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,2004,9.428571428571429
836,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,2005,-8.424827586206897
837,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1992,-8.85
838,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1993,-4.344117647058823
839,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1994,-18.36764705882353
840,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1995,-4.70625
841,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1996,-31.2530303030303
842,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1997,-12.183333333333334
843,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1998,-6.325757575757576
844,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,1999,16.613636363636363
845,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,2000,9.979411764705883
846,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,2001,-1.0555555555555558
847,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,2002,16.504285714285714
848,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,2003,20.533783783783782
849,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,2004,15.832857142857142
850,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,2005,14.391379310344828
851,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1992,-18.83
